,index,city,state,males,females,age group 1,age group 2,age group 3,lat,lng,state_name,city_state
0,0,Abbeville,LA,1,0,0,0,1,29.9746502,-92.1342921,Louisiana,"Abbeville, Louisiana"
1,36,Algiers,LA,2,0,0,0,2,29.9510514,-90.08108877651911,Louisiana,"Algiers, Louisiana"
2,103,Ascension Parish,LA,1,0,0,0,1,30.20465845,-90.8896301065416,Louisiana,"Ascension Parish, Louisiana"
3,144,Avondale,LA,3,0,0,1,2,29.9129834,-90.2036869,Louisiana,"Avondale, Louisiana"
4,149,Baker,LA,1,0,0,0,1,30.5882429,-91.168163,Louisiana,"Baker, Louisiana"
5,175,Baton Rouge,LA,46,8,1,4,49,30.4507462,-91.154551,Louisiana,"Baton Rouge, Louisiana"
6,181,Bayou Vista,LA,1,1,0,0,2,30.2813059,-89.8175651,Louisiana,"Bayou Vista, Louisiana"
7,257,Blanchard,LA,1,0,0,0,1,32.580983,-93.8926813,Louisiana,"Blanchard, Louisiana"
8,284,Bossier City,LA,3,2,0,0,5,32.5064115,-93.65183813047341,Louisiana,"Bossier City, Louisiana"
9,285,Bossier City ,LA,1,0,0,0,1,32.5064115,-93.65183813047341,Louisiana,"Bossier City , Louisiana"
10,363,Caddo Parish,LA,1,0,0,0,1,32.60755,-93.9023891782652,Louisiana,"Caddo Parish, Louisiana"
11,367,Calcasieu Parish,LA,1,0,0,0,1,30.26537195,-93.3691697243836,Louisiana,"Calcasieu Parish, Louisiana"
12,401,Carencro,LA,2,0,0,0,2,30.317144,-92.0490096,Louisiana,"Carencro, Louisiana"
13,441,Chalmette,LA,1,0,0,0,1,29.9427037,-89.9634017,Louisiana,"Chalmette, Louisiana"
14,449,Charenton,LA,2,0,0,0,2,29.8815936,-91.5251127,Louisiana,"Charenton, Louisiana"
15,602,Covington,LA,1,0,0,0,1,30.4754702,-90.1009108,Louisiana,"Covington, Louisiana"
16,614,Creston,LA,1,0,0,0,1,31.9759941,-93.049884,Louisiana,"Creston, Louisiana"
17,620,Crowley,LA,1,0,0,0,1,30.2140928,-92.3745761,Louisiana,"Crowley, Louisiana"
18,659,DeRidder,LA,1,0,0,0,1,30.8463055,-93.2890528,Louisiana,"DeRidder, Louisiana"
19,684,Denham Springs,LA,2,0,0,0,2,30.4868564,-90.9562125,Louisiana,"Denham Springs, Louisiana"
20,706,Donaldsonville,LA,2,0,0,0,2,30.1010324,-90.9928774,Louisiana,"Donaldsonville, Louisiana"
21,738,Duson,LA,1,0,0,0,1,30.2357577,-92.1854035,Louisiana,"Duson, Louisiana"
22,741,East Baton Rouge,LA,1,0,0,0,1,30.4143987,-91.1774318,Louisiana,"East Baton Rouge, Louisiana"
23,768,Ebarb,LA,1,0,0,0,1,31.635777,-93.648603,Louisiana,"Ebarb, Louisiana"
24,773,Edgard,LA,1,0,0,0,1,30.0432578,-90.5600869,Louisiana,"Edgard, Louisiana"
25,889,Ferriday,LA,1,0,0,0,1,31.6301664,-91.5545649,Louisiana,"Ferriday, Louisiana"
26,1003,Garyville,LA,1,0,0,0,1,30.056035,-90.6192554,Louisiana,"Garyville, Louisiana"
27,1007,Geismar,LA,1,0,0,0,1,30.2043633,-91.0226013,Louisiana,"Geismar, Louisiana"
28,1012,Gentilly,LA,4,0,0,0,4,30.0156248,-90.0518356,Louisiana,"Gentilly, Louisiana"
29,1049,Gonzales,LA,1,0,0,0,1,30.2385294,-90.9200987,Louisiana,"Gonzales, Louisiana"
30,1084,Gray,LA,1,0,0,0,1,29.6977108,-90.786481,Louisiana,"Gray, Louisiana"
31,1139,Hammond,LA,3,1,0,0,4,30.5043583,-90.4611995,Louisiana,"Hammond, Louisiana"
32,1148,Harahan,LA,1,0,0,0,1,29.9404826,-90.2031313,Louisiana,"Harahan, Louisiana"
33,1169,Harvey,LA,10,0,0,0,10,29.9035387,-90.0772944,Louisiana,"Harvey, Louisiana"
34,1270,Houma,LA,9,1,0,0,9,29.5957696,-90.7195348,Louisiana,"Houma, Louisiana"
35,1338,Jamestown,LA,1,0,0,0,1,32.3440452,-93.2118341,Louisiana,"Jamestown, Louisiana"
36,1345,Jeanerette,LA,1,0,0,0,1,29.9110378,-91.6634484,Louisiana,"Jeanerette, Louisiana"
37,1347,Jefferson,LA,2,0,0,0,2,29.8502657,-90.1293894,Louisiana,"Jefferson, Louisiana"
38,1353,Jena,LA,1,0,0,0,1,31.6832271,-92.1337448,Louisiana,"Jena, Louisiana"
39,1394,Kenner,LA,7,0,0,0,7,29.9940924,-90.2417434,Louisiana,"Kenner, Louisiana"
40,1401,Kentwood,LA,1,1,0,0,2,30.9382358,-90.5089843,Louisiana,"Kentwood, Louisiana"
41,1436,Krotz Springs,LA,1,0,0,0,1,30.5368592,-91.7528931,Louisiana,"Krotz Springs, Louisiana"
42,1445,LaFayette,LA,2,1,0,0,3,30.2240897,-92.0198427,Louisiana,"LaFayette, Louisiana"
43,1446,LaPlace,LA,5,1,0,1,5,30.0665907,-90.4800848,Louisiana,"LaPlace, Louisiana"
44,1451,Lafayette,LA,5,0,0,2,3,30.2240897,-92.0198427,Louisiana,"Lafayette, Louisiana"
45,1453,Lafayette Parish,LA,1,1,0,0,2,30.208284,-92.1120742909936,Louisiana,"Lafayette Parish, Louisiana"
46,1454,Lafourche Parish,LA,1,0,0,0,1,29.50317955,-90.3635387246086,Louisiana,"Lafourche Parish, Louisiana"
47,1460,Lake Charles,LA,5,0,0,0,5,30.2265949,-93.2173759,Louisiana,"Lake Charles, Louisiana"
48,1501,Larose,LA,1,1,0,0,2,29.572438,-90.3817483,Louisiana,"Larose, Louisiana"
49,1580,Livingston Parish,LA,1,0,0,0,1,30.412795,-90.74105906572231,Louisiana,"Livingston Parish, Louisiana"
50,1595,Loranger,LA,1,1,0,0,2,30.6357439,-90.3981441,Louisiana,"Loranger, Louisiana"
51,1615,Luling,LA,1,0,0,0,1,29.9321498,-90.3664695,Louisiana,"Luling, Louisiana"
52,1663,Mansfield,LA,1,0,0,0,1,32.0376629,-93.7001819,Louisiana,"Mansfield, Louisiana"
53,1683,Marrero,LA,9,1,0,1,9,29.8993723,-90.1003506,Louisiana,"Marrero, Louisiana"
54,1740,Metairie,LA,6,3,0,1,9,30.00135175,-90.1767313475544,Louisiana,"Metairie, Louisiana"
55,1797,Monroe,LA,2,0,0,0,2,32.5093109,-92.1193012,Louisiana,"Monroe, Louisiana"
56,1823,Morgan City,LA,1,0,0,0,1,29.6993748,-91.20677,Louisiana,"Morgan City, Louisiana"
57,1871,Nairn,LA,1,0,0,0,1,29.4279955,-89.6108947,Louisiana,"Nairn, Louisiana"
58,1908,New Orleans,LA,146,17,4,8,143,29.9499323,-90.0701156,Louisiana,"New Orleans, Louisiana"
59,1909,New Orleans ,LA,1,0,0,0,1,29.9499323,-90.0701156,Louisiana,"New Orleans , Louisiana"
60,2102,Patterson,LA,1,1,0,0,2,29.6932642,-91.3020502,Louisiana,"Patterson, Louisiana"
61,2196,Port Allen,LA,2,0,0,0,2,30.4521351,-91.2101081,Louisiana,"Port Allen, Louisiana"
62,2220,Prairieville,LA,2,0,0,1,1,30.3029721,-90.9720451,Louisiana,"Prairieville, Louisiana"
63,2254,Ragley,LA,1,0,0,0,1,30.512699,-93.2323813,Louisiana,"Ragley, Louisiana"
64,2286,Reserve,LA,5,0,0,0,5,30.0538131,-90.5517534,Louisiana,"Reserve, Louisiana"
65,2317,River Ridge,LA,3,0,0,1,2,29.9602043,-90.2156316,Louisiana,"River Ridge, Louisiana"
66,2379,Ruston,LA,1,0,0,0,1,32.5269104,-92.6463257,Louisiana,"Ruston, Louisiana"
67,2498,Shreveport,LA,13,0,0,1,12,32.5221828,-93.7651944,Louisiana,"Shreveport, Louisiana"
68,2512,Slidell,LA,6,0,0,0,6,30.2751945,-89.7811745,Louisiana,"Slidell, Louisiana"
69,2527,Sorrento,LA,1,0,0,0,1,30.1843642,-90.8592632,Louisiana,"Sorrento, Louisiana"
70,2595,St. Bernard,LA,1,0,0,0,1,29.8779823,-89.5969002,Louisiana,"St. Bernard, Louisiana"
71,2598,St. Joseph,LA,2,0,0,0,2,31.9184926,-91.2334451,Louisiana,"St. Joseph, Louisiana"
72,2607,St. Rose,LA,3,0,0,0,3,29.9468716,-90.3231349,Louisiana,"St. Rose, Louisiana"
73,2608,St. Tammany Parish,LA,1,0,0,0,1,30.4256963,-89.9620548399311,Louisiana,"St. Tammany Parish, Louisiana"
74,2703,Terrebonne,LA,1,0,0,0,1,29.4257758,-90.5674867,Louisiana,"Terrebonne, Louisiana"
75,2705,Terrytown,LA,1,0,0,0,1,29.910205,-90.0325709,Louisiana,"Terrytown, Louisiana"
76,2712,Thibodaux,LA,2,0,0,0,2,29.7957633,-90.822871,Louisiana,"Thibodaux, Louisiana"
77,2801,Varnado,LA,2,0,0,0,2,30.8937963,-89.8295203,Louisiana,"Varnado, Louisiana"
78,2816,Violet,LA,1,0,0,0,1,29.8957605,-89.8978439,Louisiana,"Violet, Louisiana"
79,2825,Waggaman,LA,1,0,0,0,1,29.9185388,-90.2109093,Louisiana,"Waggaman, Louisiana"
80,2912,West Monroe,LA,1,1,0,0,2,32.5184775,-92.1476353,Louisiana,"West Monroe, Louisiana"
81,2981,Winnfield,LA,1,0,0,0,1,31.9254413,-92.6395932,Louisiana,"Winnfield, Louisiana"
82,2982,Winnsboro,LA,1,0,0,0,1,32.1632079,-91.720681,Louisiana,"Winnsboro, Louisiana"
83,3070,Bridge City,LA,0,1,0,0,1,29.9332605,-90.1700748,Louisiana,"Bridge City, Louisiana"
84,3128,Franklinton,LA,0,1,0,0,1,30.8471283,-90.153141,Louisiana,"Franklinton, Louisiana"
85,3171,Jonesville,LA,0,1,0,0,1,31.6265595,-91.8181828,Louisiana,"Jonesville, Louisiana"
86,3198,Longville,LA,0,1,0,0,1,30.6051979,-93.2318269,Louisiana,"Longville, Louisiana"
87,3206,Many,LA,0,1,0,0,1,31.5687848,-93.4840645,Louisiana,"Many, Louisiana"
88,3231,New Iberia,LA,0,1,0,0,1,30.0035365,-91.8187285,Louisiana,"New Iberia, Louisiana"
89,3254,Ponchatoula,LA,0,1,0,0,1,30.4388041,-90.4414762,Louisiana,"Ponchatoula, Louisiana"
90,3291,Slaughter,LA,0,1,0,0,1,30.7174063,-91.1414958,Louisiana,"Slaughter, Louisiana"
91,3293,St Joseph,LA,0,1,0,0,1,31.9184926,-91.2334451,Louisiana,"St Joseph, Louisiana"
92,1,Abbeville,SC,2,0,0,0,2,34.1781719,-82.3790148,South Carolina,"Abbeville, South Carolina"
93,2,Abbeville County,SC,1,0,0,0,1,34.2492945,-82.4732576974835,South Carolina,"Abbeville County, South Carolina"
94,69,Anderson,SC,4,2,0,0,6,34.5068601,-82.6506264,South Carolina,"Anderson, South Carolina"
95,70,Anderson County,SC,1,1,0,0,2,34.5153635,-82.6527126435937,South Carolina,"Anderson County, South Carolina"
96,188,Beaufort,SC,2,0,0,0,2,32.3850708,-80.6923169,South Carolina,"Beaufort, South Carolina"
97,196,Beech Island,SC,1,0,0,0,1,33.4273614,-81.8909473,South Carolina,"Beech Island, South Carolina"
98,215,Belton,SC,2,1,0,0,3,34.5228881,-82.4942948,South Carolina,"Belton, South Carolina"
99,222,Bennettsville,SC,3,0,1,0,2,34.6173803,-79.6847814,South Carolina,"Bennettsville, South Carolina"
100,251,Bishopville,SC,1,0,0,0,1,34.2182107,-80.2484056,South Carolina,"Bishopville, South Carolina"
101,254,Blackville,SC,1,0,0,0,1,33.3579297,-81.2706606,South Carolina,"Blackville, South Carolina"
102,357,Burton,SC,1,0,0,0,1,32.4357843,-80.7242883,South Carolina,"Burton, South Carolina"
103,451,Charleston,SC,8,0,0,0,8,32.7876012,-79.9402728,South Carolina,"Charleston, South Carolina"
104,454,Charleston County,SC,1,2,0,0,3,32.97595765,-79.5608142364772,South Carolina,"Charleston County, South Carolina"
105,469,Chester,SC,2,0,0,0,2,34.5751447,-80.9019237,South Carolina,"Chester, South Carolina"
106,470,Chester County,SC,1,0,0,0,1,34.6830445,-81.1656734367261,South Carolina,"Chester County, South Carolina"
107,471,Chesterfield,SC,1,0,0,0,1,32.7579551,-79.9914803,South Carolina,"Chesterfield, South Carolina"
108,473,Chesterfield County,SC,1,0,0,0,1,34.5934105,-80.0974157026473,South Carolina,"Chesterfield County, South Carolina"
109,551,Colleton County,SC,2,0,0,0,2,32.7863418,-80.65355233136951,South Carolina,"Colleton County, South Carolina"
110,560,Columbia,SC,20,7,0,0,27,34.0872775,-80.981149735255,South Carolina,"Columbia, South Carolina"
111,578,Conway,SC,4,1,1,0,4,33.8360035,-79.0478143,South Carolina,"Conway, South Carolina"
112,579,Conway ,SC,1,0,0,0,1,33.8360035,-79.0478143,South Carolina,"Conway , South Carolina"
113,595,Cottageville,SC,1,0,0,1,0,32.936838,-80.480935,South Carolina,"Cottageville, South Carolina"
114,632,Dacusville,SC,1,1,2,0,0,34.9353949,-82.5587384,South Carolina,"Dacusville, South Carolina"
115,647,Darlington,SC,1,0,0,0,1,34.2998762,-79.8761741,South Carolina,"Darlington, South Carolina"
116,705,Donalds,SC,2,0,0,0,2,34.3770591,-82.3473448,South Carolina,"Donalds, South Carolina"
117,711,Dorchester County,SC,1,1,0,0,2,33.07602025,-80.4273289918359,South Carolina,"Dorchester County, South Carolina"
118,774,Edgefield County,SC,1,0,0,0,1,33.7543985,-81.9496810525656,South Carolina,"Edgefield County, South Carolina"
119,904,Florence,SC,2,1,0,0,3,33.7846102,-79.4488454,South Carolina,"Florence, South Carolina"
120,924,Fort Hill,SC,2,0,0,0,2,34.407373,-80.6475769,South Carolina,"Fort Hill, South Carolina"
121,943,Fountain Inn,SC,1,2,1,0,2,34.6890095,-82.1956679,South Carolina,"Fountain Inn, South Carolina"
122,964,Friendship,SC,1,0,0,0,1,34.4984463,-82.3809556,South Carolina,"Friendship, South Carolina"
123,979,Gaffney,SC,2,1,0,0,3,35.0717945,-81.6498195,South Carolina,"Gaffney, South Carolina"
124,1054,Goose Creek,SC,2,1,0,0,2,33.0126515,-80.03275951513831,South Carolina,"Goose Creek, South Carolina"
125,1075,Graniteville,SC,2,0,0,1,1,33.5637483,-81.8078887,South Carolina,"Graniteville, South Carolina"
126,1087,Greeleyville,SC,1,0,0,0,1,33.5809988,-79.9889654,South Carolina,"Greeleyville, South Carolina"
127,1108,Greenville,SC,11,2,1,0,12,34.8512316,-82.3985105,South Carolina,"Greenville, South Carolina"
128,1110,Greenville County,SC,1,1,0,0,2,34.8500365,-82.34855143744089,South Carolina,"Greenville County, South Carolina"
129,1113,Greenwood,SC,4,2,0,1,5,34.0420737,-81.9594608,South Carolina,"Greenwood, South Carolina"
130,1115,Greenwood County,SC,5,3,2,0,6,34.182129,-82.0793519095969,South Carolina,"Greenwood County, South Carolina"
131,1144,Hanahan,SC,1,0,0,0,1,32.9138914,-80.0088359,South Carolina,"Hanahan, South Carolina"
132,1232,Hilton Head,SC,1,1,0,0,2,32.193817,-80.7381637,South Carolina,"Hilton Head, South Carolina"
133,1257,Honea Path,SC,1,0,0,0,1,34.4465018,-82.3915122,South Carolina,"Honea Path, South Carolina"
134,1319,Irmo,SC,1,0,0,0,1,34.0859829,-81.1831513,South Carolina,"Irmo, South Carolina"
135,1370,Jonesville,SC,1,1,0,0,2,32.7362873,-80.8159402,South Carolina,"Jonesville, South Carolina"
136,1407,Kershaw,SC,2,0,0,0,2,34.5518201,-80.5836836,South Carolina,"Kershaw, South Carolina"
137,1411,Kiawah Island,SC,1,1,0,0,2,32.6082373,-80.0848166,South Carolina,"Kiawah Island, South Carolina"
138,1477,Lamar,SC,1,0,0,0,1,34.1687661,-80.062568,South Carolina,"Lamar, South Carolina"
139,1482,Lancaster,SC,3,2,0,0,5,34.630155,-80.4333021,South Carolina,"Lancaster, South Carolina"
140,1506,Latta,SC,1,0,0,0,1,34.3371047,-79.4311616,South Carolina,"Latta, South Carolina"
141,1549,Lexington,SC,3,0,0,0,3,33.9850175,-81.22347684150579,South Carolina,"Lexington, South Carolina"
142,1550,Lexington County,SC,1,0,0,0,1,33.9250165,-81.28323148921699,South Carolina,"Lexington County, South Carolina"
143,1596,Loris,SC,1,0,0,0,1,34.0562812,-78.8903044,South Carolina,"Loris, South Carolina"
144,1677,Marion,SC,2,0,0,1,1,34.178216,-79.4006069,South Carolina,"Marion, South Carolina"
145,1795,Moncks Corner,SC,3,0,0,0,3,33.1960027,-80.0131374,South Carolina,"Moncks Corner, South Carolina"
146,1841,Mount Pleasant,SC,1,0,0,0,1,32.831845,-79.8858415819073,South Carolina,"Mount Pleasant, South Carolina"
147,1853,Mt. Pleasant,SC,1,0,0,0,1,32.7940651,-79.8625851,South Carolina,"Mt. Pleasant, South Carolina"
148,1868,Myrtle Beach,SC,1,0,0,0,1,33.6955167,-78.8817622,South Carolina,"Myrtle Beach, South Carolina"
149,1948,North Charleston,SC,10,1,0,0,11,32.939636,-80.09821022216751,South Carolina,"North Charleston, South Carolina"
150,2019,Orangeberg,SC,1,0,0,0,1,33.4273582,-80.2807457,South Carolina,"Orangeberg, South Carolina"
151,2020,Orangeburg,SC,2,0,0,0,2,33.4273582,-80.2807457,South Carolina,"Orangeburg, South Carolina"
152,2159,Pineville,SC,1,0,0,0,1,33.4282228,-80.0292462,South Carolina,"Pineville, South Carolina"
153,2267,Ravenel,SC,1,0,0,0,1,32.7632321,-80.2500986,South Carolina,"Ravenel, South Carolina"
154,2296,Richland County,SC,5,2,0,0,6,33.8071004,-80.6372094,South Carolina,"Richland County, South Carolina"
155,2307,Ridgeland,SC,1,0,0,0,1,32.4807435,-80.980386,South Carolina,"Ridgeland, South Carolina"
156,2308,Ridgeville,SC,1,0,0,0,1,33.095723,-80.3153738,South Carolina,"Ridgeville, South Carolina"
157,2335,Rock Hill,SC,4,1,0,0,5,34.9248667,-81.0250784,South Carolina,"Rock Hill, South Carolina"
158,2402,Saluda,SC,1,0,0,0,1,34.074864,-81.4841699,South Carolina,"Saluda, South Carolina"
159,2403,Saluda County,SC,1,1,0,0,2,34.0005725,-81.7492391008036,South Carolina,"Saluda County, South Carolina"
160,2473,Seneca,SC,1,1,0,0,2,34.6865321,-82.9527288,South Carolina,"Seneca, South Carolina"
161,2520,Socastee,SC,1,1,0,0,2,33.683504,-78.9983676,South Carolina,"Socastee, South Carolina"
162,2557,Spartanburg,SC,4,0,0,0,4,34.9498007,-81.9320157,South Carolina,"Spartanburg, South Carolina"
163,2558,Spartanburg County,SC,1,0,0,0,1,34.888851,-81.9803047128018,South Carolina,"Spartanburg County, South Carolina"
164,2582,St George,SC,1,0,0,0,1,33.1859958,-80.5756534,South Carolina,"St George, South Carolina"
165,2648,Sumter,SC,4,1,1,0,4,33.9679376,-79.9413592,South Carolina,"Sumter, South Carolina"
166,2764,Turbeville,SC,1,0,0,0,1,33.8907158,-80.0184063,South Carolina,"Turbeville, South Carolina"
167,2841,Walterboro,SC,2,0,0,0,2,32.9051704,-80.6667688,South Carolina,"Walterboro, South Carolina"
168,2894,Wellford,SC,1,0,0,0,1,34.9509521,-82.1059416,South Carolina,"Wellford, South Carolina"
169,2908,West Columbia,SC,1,1,0,0,2,33.984518,-81.0982072080292,South Carolina,"West Columbia, South Carolina"
170,2933,Westminster,SC,1,0,0,0,1,34.6648197,-83.0965425,South Carolina,"Westminster, South Carolina"
171,2960,Williamston,SC,1,0,0,0,1,34.6184471,-82.4779053,South Carolina,"Williamston, South Carolina"
172,2999,Woodruff,SC,1,0,0,0,1,34.7395701,-82.0370466,South Carolina,"Woodruff, South Carolina"
173,3019,York,SC,1,0,0,0,1,34.9943021,-81.2420175,South Carolina,"York, South Carolina"
174,3046,Andrews,SC,0,1,0,0,1,33.451278,-79.5608971,South Carolina,"Andrews, South Carolina"
175,3131,Garden City,SC,0,1,0,0,1,33.5929472,-79.0086464,South Carolina,"Garden City, South Carolina"
176,3149,Hartsville,SC,0,1,1,0,0,34.3740431,-80.0734005,South Carolina,"Hartsville, South Carolina"
177,3157,Hodges,SC,0,1,0,0,1,34.2875885,-82.2479312935603,South Carolina,"Hodges, South Carolina"
178,3160,Horry County,SC,0,1,0,0,1,33.93569585,-78.9770263415457,South Carolina,"Horry County, South Carolina"
179,3165,Iva,SC,0,2,0,0,2,34.3064967,-82.663743,South Carolina,"Iva, South Carolina"
180,3168,Johns Island,SC,0,1,0,0,1,32.7024009,-80.0481488,South Carolina,"Johns Island, South Carolina"
181,3186,Lancaster County,SC,0,1,0,0,1,34.76491,-80.6961548710969,South Carolina,"Lancaster County, South Carolina"
182,3196,Little River,SC,0,1,0,0,1,33.8732279,-78.6141798,South Carolina,"Little River, South Carolina"
183,3285,Santee,SC,0,1,0,0,1,33.4751634,-80.4864764,South Carolina,"Santee, South Carolina"
184,3295,St. George,SC,0,1,0,0,1,33.1859958,-80.5756534,South Carolina,"St. George, South Carolina"
185,3299,Summerville,SC,0,1,0,0,1,32.9960965,-80.2021633056339,South Carolina,"Summerville, South Carolina"
186,3306,Taylors,SC,0,1,0,0,1,34.9203946,-82.2962269,South Carolina,"Taylors, South Carolina"
187,3312,Travelers Rest,SC,0,1,0,0,1,34.9676167,-82.4434548,South Carolina,"Travelers Rest, South Carolina"
188,3318,Wagener,SC,0,1,0,0,1,33.6523712,-81.3612142,South Carolina,"Wagener, South Carolina"
189,3,Aberdeen,MD,1,0,0,0,1,39.5095556,-76.1641197,Maryland,"Aberdeen, Maryland"
190,75,Annapolis,MD,4,0,0,0,4,38.9786401,-76.492786,Maryland,"Annapolis, Maryland"
191,113,Aspen Hill,MD,1,0,0,0,1,39.0794975,-77.0735251,Maryland,"Aspen Hill, Maryland"
192,156,Baltimore,MD,178,22,1,2,196,39.2909295,-76.6097684,Maryland,"Baltimore, Maryland"
193,157,Baltimore County,MD,1,0,0,0,1,39.2846027,-76.62047203423779,Maryland,"Baltimore County, Maryland"
194,198,Bel Air,MD,1,0,0,0,1,39.5357481,-76.3484809,Maryland,"Bel Air, Maryland"
195,291,Bowie,MD,1,0,0,0,1,39.0067768,-76.7791365,Maryland,"Bowie, Maryland"
196,302,Brandywine,MD,1,0,0,0,1,38.6967833,-76.8477485,Maryland,"Brandywine, Maryland"
197,382,Calverton,MD,1,0,0,0,1,39.0576091,-76.9358082,Maryland,"Calverton, Maryland"
198,399,Capitol Heights,MD,3,0,0,0,3,38.8853963,-76.9159441,Maryland,"Capitol Heights, Maryland"
199,526,Clinton,MD,2,1,0,0,3,38.7651145,-76.8983059,Maryland,"Clinton, Maryland"
200,550,College Park,MD,3,0,0,0,3,38.980666,-76.9369189,Maryland,"College Park, Maryland"
201,557,Columbia,MD,1,1,0,0,2,39.2151996,-76.8546725,Maryland,"Columbia, Maryland"
202,680,Delmar,MD,1,0,0,0,1,38.4559497,-75.577425,Maryland,"Delmar, Maryland"
203,699,District Heights,MD,2,0,0,0,2,38.8576128,-76.8894171,Maryland,"District Heights, Maryland"
204,733,Dundalk,MD,1,1,0,0,2,39.2574114,-76.5236745,Maryland,"Dundalk, Maryland"
205,776,Edgewood,MD,2,0,0,1,1,39.4187194,-76.2944016,Maryland,"Edgewood, Maryland"
206,828,Essex,MD,1,0,0,0,1,39.3075143,-76.4788202,Maryland,"Essex, Maryland"
207,866,Fairmount Heights,MD,1,0,0,0,1,38.9009452,-76.9155291,Maryland,"Fairmount Heights, Maryland"
208,917,Forestville,MD,5,0,0,1,4,38.8451131,-76.8749722,Maryland,"Forestville, Maryland"
209,937,Fort Washington,MD,2,0,0,1,1,38.7073379,-77.0230314,Maryland,"Fort Washington, Maryland"
210,951,Frederick,MD,1,0,0,0,1,39.414443,-77.4105783,Maryland,"Frederick, Maryland"
211,965,Frostburg,MD,1,0,0,0,1,39.6581425,-78.928357,Maryland,"Frostburg, Maryland"
212,971,Ft Washington,MD,1,0,0,0,1,38.7073379,-77.0230314,Maryland,"Ft Washington, Maryland"
213,983,Gaithersburg,MD,1,0,0,0,1,39.1434406,-77.2013705,Maryland,"Gaithersburg, Maryland"
214,1016,Germantown,MD,2,2,0,1,3,39.1731621,-77.2716502,Maryland,"Germantown, Maryland"
215,1031,Glen Burnie,MD,6,1,0,0,7,39.1626298,-76.6250756,Maryland,"Glen Burnie, Maryland"
216,1034,Glenarden,MD,1,0,0,0,1,38.9292782,-76.8616387,Maryland,"Glenarden, Maryland"
217,1081,Grasonville,MD,1,0,0,0,1,38.9581686,-76.2102288,Maryland,"Grasonville, Maryland"
218,1129,Hagerstown,MD,2,0,0,0,2,39.6419219,-77.7202641,Maryland,"Hagerstown, Maryland"
219,1142,Hampstead,MD,1,0,0,0,1,39.6048252,-76.8499775,Maryland,"Hampstead, Maryland"
220,1152,Harmans,MD,1,0,0,0,1,39.1573304,-76.6966356,Maryland,"Harmans, Maryland"
221,1177,Havre de Grace,MD,1,0,0,0,1,39.5489964,-76.0914718,Maryland,"Havre de Grace, Maryland"
222,1212,Hickory,MD,1,0,0,0,1,39.5787178,-76.3452374,Maryland,"Hickory, Maryland"
223,1223,Hillcrest Heights,MD,4,0,0,1,3,38.8328909,-76.9594189,Maryland,"Hillcrest Heights, Maryland"
224,1440,La Plata,MD,1,0,0,0,1,38.5292877,-76.9752514,Maryland,"La Plata, Maryland"
225,1486,Landover,MD,2,0,0,0,2,38.9340002,-76.8966397,Maryland,"Landover, Maryland"
226,1490,Lansdowne,MD,1,0,0,0,1,39.2451071,-76.660524,Maryland,"Lansdowne, Maryland"
227,1498,Largo,MD,1,0,0,0,1,38.8823465,-76.8286242874533,Maryland,"Largo, Maryland"
228,1510,Laurel,MD,1,2,0,0,3,39.0992752,-76.8483061,Maryland,"Laurel, Maryland"
229,1544,Lewisdale,MD,1,0,0,0,1,38.9734438,-76.9738644,Maryland,"Lewisdale, Maryland"
230,1750,Middle River,MD,1,0,0,0,1,39.3342745,-76.4394057,Maryland,"Middle River, Maryland"
231,1769,Millersville,MD,1,0,0,0,1,39.0595542,-76.6480219,Maryland,"Millersville, Maryland"
232,1905,New Market,MD,2,1,1,0,2,39.3826031,-77.2694278,Maryland,"New Market, Maryland"
233,1949,North East,MD,1,0,0,0,1,39.6001132,-75.9413327,Maryland,"North East, Maryland"
234,1987,Ocean City,MD,1,0,0,0,1,38.40678,-75.0618486,Maryland,"Ocean City, Maryland"
235,1991,Odenton,MD,1,0,0,0,1,39.0837774,-76.7000224,Maryland,"Odenton, Maryland"
236,2052,Oxon Hill,MD,2,0,0,0,2,38.8035961,-76.9896573,Maryland,"Oxon Hill, Maryland"
237,2199,Port Deposit,MD,2,0,0,0,2,39.6048327,-76.1152289,Maryland,"Port Deposit, Maryland"
238,2228,Prince Frederick,MD,2,0,0,0,2,38.5403996,-76.5844017,Maryland,"Prince Frederick, Maryland"
239,2229,Prince George's County,MD,3,0,0,0,3,38.803929,-76.8518695,Maryland,"Prince George's County, Maryland"
240,2230,Princess Anne,MD,2,0,0,0,2,38.2028993,-75.692427,Maryland,"Princess Anne, Maryland"
241,2244,Queen Anne's County,MD,1,0,0,0,1,39.0326935,-76.0396585564288,Maryland,"Queen Anne's County, Maryland"
242,2269,Rawlings,MD,1,0,0,0,1,39.5345348,-78.8833562,Maryland,"Rawlings, Maryland"
243,2287,Reservoir Hill,MD,1,0,0,0,1,39.3137013,-76.633292,Maryland,"Reservoir Hill, Maryland"
244,2343,Rockville,MD,1,0,0,0,1,39.0840054,-77.1527573,Maryland,"Rockville, Maryland"
245,2350,Rodgers Forge,MD,1,0,0,0,1,39.38056195,-76.6121453334987,Maryland,"Rodgers Forge, Maryland"
246,2358,Rosedale,MD,2,0,0,0,2,39.3201074,-76.5155191,Maryland,"Rosedale, Maryland"
247,2396,Salisbury,MD,4,0,0,0,4,38.3662114,-75.6008881,Maryland,"Salisbury, Maryland"
